,Type,Case Workclass,Status,Issued Date,Applied Date,Expiration Date,Finalized Date,AddressLine1,AddressLine2,AddressLine3,PostalCode,Description
846,Electrical (Residential) - Solar - Ground,Solar,Issued,,,,,330 S Seventh St,Ann Arbor,MI,48103,"Installation of (16) ground mounted solar panels with microinverters. 

Property has a prexisiting home energy storage systems that the solar will be tied into."
847,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,585 Concord Pines Dr,Ann Arbor,MI,48105,6.4 kW PV Solar Panel Installation on Roof
848,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,3411 Bayswater Ln,Ann Arbor,MI,48105,installation of a 22 panel solar array with battery backup.
849,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3 Medford Ct,Ann Arbor,MI,48104,Rooftop solar PV system w/ battery backup installation
850,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2105 Greenview Dr,Ann Arbor,MI,48103,Installing 18 roof mounted solar panels.
851,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,376 Larkspur St,Ann Arbor,MI,48105,"Upgrading existing 3.8kW inverter to 3.8kW battery ready inverter, backup interface and 10kWh battery to existing roof mount solar system"
852,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1516 Arborview Blvd,Ann Arbor,MI,48103,"Installation of (21) roof mounted solar panels with microinverters, (1) home energy storage system and (1) surge arrestor."
853,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,5 Trowbridge Ct,Ann Arbor,MI,48108,Roof mount solar system installation
854,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2834 Elmwood Ave,Ann Arbor,MI,48104,Adding 2.8KW (3 panels) and a 9kwh battery to an existing PV system.
855,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2881 Ticknor Ct,Ann Arbor,MI,48104,Rooftop Solar PV install
856,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1000 Catherine St,Ann Arbor,MI,48104,Installing solar on roof
857,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,1303 Brooks St,Ann Arbor,MI,48103,"Installing solar panels on the roof, in the basement installing the inverter and battery."
858,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3090 Geddes Ave,Ann Arbor,MI,48104,Installing 20 roof mounted solar panels.
859,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1245 Morehead Ct,Ann Arbor,MI,48103,"Installing 14 solar panels and 14 micro inverters on roof. Doing a load side tap installing Tesla back up gateway, critical loads panel and 1 powerwall 3 battery."
860,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2241 Delaware Dr,Ann Arbor,MI,48103,Adding 8 solar panels to his existing solar system.
861,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2235 Yorktown Dr,Ann Arbor,MI,48105,Rooftop Solar PV w/ Battery Backup Installation
862,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3455 Vintage Valley Rd,Ann Arbor,MI,48105,"Upgrading existing solar inverter, adding 2-10kWh batteries, EV charger, and backup interface"
863,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3465 Vintage Valley Rd,Ann Arbor,MI,48105,9.6 kW Roof Mount Array
864,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,2115 Newport Rd,Ann Arbor,MI,48103,Solar PV system with battery backup install
865,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1807 Hanover Rd,Ann Arbor,MI,48103,7.2 kW PV Solar Panel Installation on Roof
866,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,543 S Seventh St,Ann Arbor,MI,48103,Installing 19 roof mounted solar panels.
867,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1011 Rose Ave,Ann Arbor,MI,48104,Rooftop solar pv w/ battery backup install
868,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1701 Greenview Dr,Ann Arbor,MI,48103,Rooftop solar w/ battery backup install
869,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2235 Trillium Ln,Ann Arbor,MI,48104,24EA - Jinko 390W Panels with 10kWh Sonnen Battery
870,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1508 Warwick Ct,Ann Arbor,MI,48103,Rooftop Solar PV Install w/ Battery Backup
871,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2023 Day St,Ann Arbor,MI,48104,Installing 11 roof mounted solar panels.
872,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,236 Orchard Hills Dr,Ann Arbor,MI,48104,35.6 kW Roof mount array
873,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,1013 Rose Ave,Ann Arbor,MI,48104,Solar Installation
874,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,690 Vine Ct,Ann Arbor,MI,48103,Installation of (3) roof mounted solar panels into an existing solar system.
875,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2122 Hill St,Ann Arbor,MI,48104,19.2 kW Roof mount array on detached garage
876,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,3108 Turnberry Ln,Ann Arbor,MI,48108,Roof Mounted Solar 6.66kW 18 REC
877,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,1508 Ottawa Rd,Ann Arbor,MI,48105,3.2 kW Roof Mount Array with batteries
878,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2382 Timbercrest Ct,Ann Arbor,MI,48105,Installing 17 roof mounted solar panels.
879,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,815 Berkshire Rd,Ann Arbor,MI,48104,Installing 19 roof mounted solar panels.
880,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2288 Hickory Point Dr,Ann Arbor,MI,48105,NEW PV SYSTEM: 9.720 kWp w/ Battery Backup
881,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,8 Bristol Ct,Ann Arbor,MI,48104,Removal and reinstallation of 3.2 kW roof-mounted PV solar system
882,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Withdrawn,,,,,2270 Platt Rd,Ann Arbor,MI,48104,*WITHDRAWN BY APPLICANT* 24EA - Mission Solar 440W Panels with 10kWh Sonnen Battery
883,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3440 Vintage Valley Rd,Ann Arbor,MI,48105,Installing 18 roof mounted solar panels.
884,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1899 Upland Dr,Ann Arbor,MI,48105,"Furnish and install Tesla Powerwall with 13.5 kWh storage system with 12
circuits powered during an outage. No large 240-volt circuits can be
powered by Powerwall during an outage. Added to existing 10Kw ground mounted solar panel system."
885,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2239 Trillium Ln,Ann Arbor,MI,48104,24EA - Jinko 390W Panels with 10kWh Sonnen Battery
886,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,690 Vine Ct,Ann Arbor,MI,48103,"Installation of (24) roof mounted solar panels with microinverters and (1) home energy storage system.

The existing home energy storage system and surge arrestor were installed under ELECR24-1335."
887,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2860 Gladstone Ave,Ann Arbor,MI,48104,"Installing 26 panels on the roof, and doing a line side tap"
888,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2129 Devonshire Rd,Ann Arbor,MI,48104,"Installation of (30) roof mounted solar panels with microinverters, (1) consumption meter and (1) surge arrestor."
889,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2010 Marra Dr,Ann Arbor,MI,48103,Adding batteries to existing roof mount system
890,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,608 Wilton Ct,Ann Arbor,MI,48103,3.69 kW PV Solar Panel Installation on Roof - 9 panels
891,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Withdrawn,,,,,1878 Upland Dr,Ann Arbor,MI,48105,"*Withdrawn by contractor* Installing 16 panels on the roof, and a Powerwall 3 in garage which is also the inverter."
892,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,727 Brooks St,Ann Arbor,MI,48103,Installing solar on roof and one battery in basement
893,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3446 Gettysburg Rd,Ann Arbor,MI,48105,Installing 18 roof mounted solar panels.
894,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1910 Independence Blvd,Ann Arbor,MI,48104,Installation of (12) solar panels on the existing roof of the home and connection to the existing solar system.
895,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,625 Fountain St,Ann Arbor,MI,48103,"Addition of 2.0kW array and 2, 10kWh batteries at existing solar site"
896,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2041 S Seventh St,Ann Arbor,MI,48103,5.2 kW Addition
897,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,617 Spring St,Ann Arbor,MI,48103,"Installation of (48) solar panels with microinverters, (3) home energy storage systems, (2) surge arrestors and (2) consumption meters."
898,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3107 Foxway Dr,Ann Arbor,MI,48105,"Tesla Powerwall 13.5kWh system with 12 circuit load center (basic items only and
well if applicable, no larger 240v equipment) connected to existing 4.29 PV system"
899,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,700 Leona Dr,Ann Arbor,MI,48103,Installation of (6) Solar panels on the existing roof of the  detached garage and (2) panels on the existing roof of the home.
900,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3132 Birchwood Dr,Ann Arbor,MI,48105,Installing 14 roof mounted solar panels.
901,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,420 Parkwood St,Ann Arbor,MI,48103,"Installing 24 solar panels and micro inverters on house and detached garage.
Installing 2 batteries in the garage."
902,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2602 Salisbury Ln,Ann Arbor,MI,48103,Adding 3.48kW worth of solar panels to an existing system and an additional battery to the existing battery bank.
903,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2033 Hall Ave,Ann Arbor,MI,48104,"Install 9.315 kW Solar, 23 panels"
904,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2065 Norfolk Ave,Ann Arbor,MI,48103,Installing solar panels on existing roof of residential home. Installing Enphase batteries (Qty:2).
905,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2115 Arlene St,Ann Arbor,MI,48103,Install 4.455KW PV solar system.
906,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2270 Greenway Trl,Ann Arbor,MI,48104,36EA - MSolar 440W Solar Panels and 20kWh Battery Storage
907,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3154 Sunnywood Dr,Ann Arbor,MI,48103,Battery backup added to existing solar pv system
908,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2003 Camelot Rd,Ann Arbor,MI,48104,4.0 kW roof mount solar
909,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2328 Fernwood Ave,Ann Arbor,MI,48104,4.8 kW PV Solar Panel Installation on Roof
910,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1314 Algonac Ave,Ann Arbor,MI,48103,Add Tesla Powerwall to existing PV system
911,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1517 Montclair Pl,Ann Arbor,MI,48104,"Installation of (12) roof mounted solar panels with microinverters, (1) surge arrestor and (1) consumption meter."
912,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1629 Granger Ave,Ann Arbor,MI,48104,Installing 12 roof mounted solar panels.
913,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,106 N Revena Blvd,Ann Arbor,MI,48103,Installing solar panels on residential roof and installing battery storage
914,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1914 Day St,Ann Arbor,MI,48104,Flush mount solar on 4 roof surfaces.
915,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,117 Worden Ave,Ann Arbor,MI,48103,Rooftop solar PV system with battery backup
916,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2406 Easy St,Ann Arbor,MI,48104,"7.2kW Roof mount array
11.5kW Powerwall 3 inverter/battery"
917,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2255 Trillium Ln,Ann Arbor,MI,48104,24EA - Mission Solar 440W Panels with 10kWh Sonnen Battery
918,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Expired,,,,,542 S Ashley St,Ann Arbor,MI,48103,installation of 14 panel solar array without battery backup
919,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2257 Trillium Ln,Ann Arbor,MI,48104,24EA - Mission Solar 440W Panels with 10kWh Sonnen Battery
920,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,6 Bristol Ct,Ann Arbor,MI,48104,4.8 kW PV Solar Panel Installation on Roof
921,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1445 Hatcher Cres,Ann Arbor,MI,48103,4.1 kW PV Solar Panel Installation on Roof
922,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Void,,,,,1113 Bydding Rd,Ann Arbor,MI,48103,**VOIDED.  DUPLICATE OF ELECC24-1326**  Roof and Sunshade mounted PV solar system.
923,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2428 Fuller Ct,Ann Arbor,MI,48105,Rooftop solar w/ battery backup install
924,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,840 Watershed Dr,Ann Arbor,MI,48105,Installing 21 roof mounted solar panels.
925,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,703 W Davis Ave,Ann Arbor,MI,48103,Install battery back up and connect to existing PV system
926,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,802 Mt Vernon Ave,Ann Arbor,MI,48103,Tesla Powerwall 13.5kWh system with 12 circuit load center connected to existing PV system
927,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3 Dover Ct,Ann Arbor,MI,48103,Valdes-Pierce  5.6 kW DC/ 4.1 kW AC Residential Roof-mount Solar System: Need inspection of previously inspected solar array for DTE. Solar array was passed inspection 4/25/2023 # ELECR22-3891
928,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Requires Resubmit,,,,,2326 Easy St,Ann Arbor,MI,48104,battery backup
929,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Void,,,,,1113 Bydding Rd,Ann Arbor,MI,48103,**VOIDED.  DUPLICATE OF ELECC24-1326**  Roof and sunshade mounted PV solar panels.
930,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2237 Trillium Ln,Ann Arbor,MI,48104,24EA - Jinko 390W Panels with 10kWh Sonnen Battery
931,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3365 Cromwell Rd,Ann Arbor,MI,48105,3.28 kW PV Solar Panel Installation on Roof
932,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2025 Wiltshire Ct,Ann Arbor,MI,48103,Installing 15 roof mounted solar panels.
933,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1288 Bird Rd,Ann Arbor,MI,48103,Installing 22 roof mounted solar panels.
934,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1319 Algonac Ave,Ann Arbor,MI,48103,"Replacing existing 5kw inverter with 6kw battery ready inverter, 10kW battery and back up interface"
935,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1866 Virnankay Cir,Ann Arbor,MI,48103,"Installation of (13) roof mounted solar panels with microinverters, (1) home energy storage system and (1) surge arrestor."
936,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,509 Orchard Hills Dr,Ann Arbor,MI,48104,NEW PV SYSTEM: 4.860 kWp w/ Battery Backup
937,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1920 Hampton Ct,Ann Arbor,MI,48103,3.28 kW PV Solar Panel Installation on Roof
938,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,306 Mark Hannah Pl,Ann Arbor,MI,48103,Installing 21 roof mounted solar panels.
939,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1047 Martin Pl,Ann Arbor,MI,48104,rooftop solar pv with battery backup install
940,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,1307 Brooks St,Ann Arbor,MI,48103,Rooftop Solar PV Install w/ Battery Backup
941,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,2107 Camelot Rd,Ann Arbor,MI,48104,4.8kW roof mount solar and inverter/battery
942,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,219 Virginia Ave,Ann Arbor,MI,48103,Rooftop solar installation
943,Electrical (Residential) - Solar Panel - Roof Mounted [Expedited],Solar,Final,,,,,3625 Fox Hunt Dr,Ann Arbor,MI,48105,installation of 14 panel roof mounted solar array with 2 backup batteries
